"lon","lat","sif"
-90.75,43.25,0.836676180362701
-90.25,43.25,0.970040857791901
-89.75,43.25,0.841036260128021
-89.25,43.25,0.800975859165192
-88.75,43.25,0.778358459472656
-88.25,43.25,0.489249616861343
-87.75,43.25,0.557865977287292
-87.25,43.25,0.169883191585541
-86.75,43.25,-0.0122410142794251
-86.25,43.25,0.355846524238586
-85.75,43.25,0.62558925151825
-85.25,43.25,0.760843932628632
-84.75,43.25,0.798768818378448
-84.25,43.25,0.737792789936066
-83.75,43.25,0.823494434356689
-83.25,43.25,0.704230964183807
-82.75,43.25,0.670069098472595
-82.25,43.25,0.489524364471436
-81.75,43.25,0.584335148334503
-81.25,43.25,0.911519527435303
-80.75,43.25,0.820616006851196
-80.25,43.25,0.610570728778839
-79.75,43.25,0.524667620658875
-79.25,43.25,0.449022650718689
-78.75,43.25,0.344929963350296
-78.25,43.25,0.396292060613632
-77.75,43.25,0.426505386829376
-77.25,43.25,0.672174096107483
-76.75,43.25,0.581368803977966
-76.25,43.25,0.688027083873749
-75.75,43.25,0.682547807693481
-75.25,43.25,1.03675997257233
-74.75,43.25,0.71231210231781
-74.25,43.25,0.745982587337494
-73.75,43.25,0.761852204799652
-73.25,43.25,0.831739246845245
-72.75,43.25,0.742483913898468
-72.25,43.25,0.80882340669632
-71.75,43.25,0.714026391506195
-71.25,43.25,0.768486857414246
-70.75,43.25,0.480797201395035
-8.75,43.25,0.278221160173416
-8.25,43.25,0.413723409175873
-7.75,43.25,0.51842337846756
-7.25,43.25,0.436589419841766
-6.75,43.25,0.410653442144394
-6.25,43.25,0.454404830932617
-5.75,43.25,0.583092272281647
-5.25,43.25,0.465421080589294
-4.75,43.25,0.533680021762848
-4.25,43.25,0.469331294298172
-3.75,43.25,0.453706115484238
-3.25,43.25,0.395647972822189
-2.75,43.25,0.378934741020203
-2.25,43.25,0.387111514806747
-1.75,43.25,0.481594651937485
-1.25,43.25,0.565071046352386
-0.75,43.25,0.701182186603546
-0.25,43.25,0.641009569168091
0.25,43.25,0.640342593193054
0.75,43.25,0.650892198085785
1.25,43.25,0.532263159751892
1.75,43.25,0.489048570394516
2.25,43.25,0.579993784427643
2.75,43.25,0.343346923589706
3.25,43.25,0.172567412257195
3.75,43.25,0.117206603288651
5.75,43.25,0.192879781126976
6.25,43.25,0.196566134691238
10.75,43.25,0.283152371644974
11.25,43.25,0.390497654676437
11.75,43.25,0.440269559621811
12.25,43.25,0.361909598112106
12.75,43.25,0.520084142684937
13.25,43.25,0.433648526668549
17.25,43.25,0.286447018384933
17.75,43.25,0.461110830307007
18.25,43.25,0.614266216754913
18.75,43.25,0.558092474937439
19.25,43.25,0.581722676753998
19.75,43.25,0.60884028673172
20.25,43.25,0.666220545768738
20.75,43.25,0.744024097919464
21.25,43.25,0.614823877811432
21.75,43.25,0.705457627773285
22.25,43.25,0.829280614852905
22.75,43.25,0.699220180511475
23.25,43.25,0.720529556274414
23.75,43.25,0.742244303226471
24.25,43.25,0.572605133056641
24.75,43.25,0.659307777881622
25.25,43.25,0.625694215297699
25.75,43.25,0.706110715866089
26.25,43.25,0.674295485019684
26.75,43.25,0.591010212898254
27.25,43.25,0.498457103967667
27.75,43.25,0.409238308668137
40.25,43.25,0.225510910153389
40.75,43.25,0.458638995885849
41.25,43.25,0.714459002017975
42.25,43.25,0.337586343288422
42.75,43.25,0.443622887134552
43.25,43.25,0.466749221086502
43.75,43.25,0.706083416938782
44.25,43.25,0.786565661430359
44.75,43.25,0.770056664943695
45.25,43.25,0.822379052639008
45.75,43.25,0.618297815322876
46.25,43.25,0.507469534873962
46.75,43.25,0.474261045455933
47.25,43.25,0.348666936159134
47.75,43.25,0.246931239962578
48.25,43.25,0.186295464634895
48.75,43.25,0.112390764057636
49.25,43.25,0.0272548943758011
49.75,43.25,-0.0077162622474134
50.25,43.25,0.0159537605941296
50.75,43.25,-0.0725691094994545
51.25,43.25,-0.108532637357712
51.75,43.25,-0.15463462471962
52.25,43.25,-0.13545797765255
52.75,43.25,-0.117372915148735
53.25,43.25,0.00890288036316633
53.75,43.25,-0.00808173976838589
54.25,43.25,0.040565799921751
54.75,43.25,0.00410964200273156
55.25,43.25,-0.0785264521837234
55.75,43.25,-0.110452242195606
56.25,43.25,0.00281081581488252
56.75,43.25,0.0436078906059265
57.25,43.25,-0.0333333685994148
57.75,43.25,0.0420972034335136
58.25,43.25,0.044365830719471
58.75,43.25,0.201923295855522
59.25,43.25,0.256475806236267
59.75,43.25,0.197676807641983
60.25,43.25,0.0749782249331474
60.75,43.25,0.00557679031044245
61.25,43.25,0.0701174065470695
61.75,43.25,-0.0653221905231476
62.25,43.25,-0.0793221294879913
62.75,43.25,-0.0370335318148136
63.25,43.25,-0.0208636224269867
63.75,43.25,0.0164121259003878
64.25,43.25,-0.0654696002602577
64.75,43.25,-0.0810288637876511
65.25,43.25,0.0414755456149578
65.75,43.25,0.10496673732996
66.25,43.25,-0.0712241679430008
66.75,43.25,0.0714057683944702
67.25,43.25,0.11503342539072
67.75,43.25,0.0840187817811966
68.25,43.25,0.162310197949409
68.75,43.25,0.211110159754753
69.25,43.25,0.0658088326454163
69.75,43.25,0.0717123299837112
70.25,43.25,-0.0022052216809243
70.75,43.25,0.109743155539036
71.25,43.25,0.142865672707558
71.75,43.25,0.123192951083183
72.25,43.25,0.153129115700722
72.75,43.25,-0.00878521706908941
73.25,43.25,0.104915611445904
73.75,43.25,0.216627076268196
74.25,43.25,0.210198193788528
74.75,43.25,0.125324383378029
75.25,43.25,0.126324772834778
75.75,43.25,0.181769609451294
76.25,43.25,0.448390990495682
76.75,43.25,0.238505497574806
77.75,43.25,0.532748818397522
78.25,43.25,0.314781486988068
78.75,43.25,0.480507016181946
79.25,43.25,0.223010882735252
79.75,43.25,0.483806759119034
80.25,43.25,0.485047727823257
80.75,43.25,0.463189840316772
81.25,43.25,0.374970495700836
82.25,43.25,0.482279032468796
82.75,43.25,0.89925742149353
83.25,43.25,0.533539116382599
83.75,43.25,0.547698855400085
84.25,43.25,0.326501697301865
85.25,43.25,-0.0346638485789299
85.75,43.25,0.177468180656433
86.25,43.25,0.185797169804573
86.75,43.25,0.171812012791634
87.25,43.25,0.221764430403709
87.75,43.25,0.183267578482628
88.25,43.25,0.0360810346901417
88.75,43.25,0.0778277665376663
89.25,43.25,-0.0236228853464127
89.75,43.25,0.104703702032566
90.25,43.25,0.0346286036074162
90.75,43.25,-0.0286561734974384
91.25,43.25,-0.0771323516964912
91.75,43.25,-0.0247509442269802
92.25,43.25,0.0967242494225502
92.75,43.25,0.0929440259933472
93.25,43.25,0.110975667834282
93.75,43.25,0.202892556786537
94.25,43.25,0.107119157910347
94.75,43.25,0.0515900291502476
95.25,43.25,0.00918049737811089
95.75,43.25,-0.0182472206652164
96.25,43.25,-0.0334598012268543
96.75,43.25,0.00672477437183261
97.25,43.25,0.0122728450223804
97.75,43.25,0.00836419966071844
98.25,43.25,0.0506199039518833
98.75,43.25,-0.0536109209060669
99.25,43.25,-0.0930544510483742
99.75,43.25,0.0261961501091719
100.25,43.25,-0.0109252743422985
100.75,43.25,0.00885300431400537
101.25,43.25,0.0596319958567619
101.75,43.25,-0.0580665729939938
102.25,43.25,-0.103242851793766
102.75,43.25,-0.00800655223429203
103.25,43.25,-0.0145154315978289
103.75,43.25,0.0541111528873444
104.25,43.25,0.0766358152031898
104.75,43.25,-0.000761393166612834
105.25,43.25,0.0568435341119766
105.75,43.25,-0.0579430758953094
106.25,43.25,-0.00911218952387571
106.75,43.25,0.0634826272726059
107.25,43.25,-0.0111392866820097
107.75,43.25,-0.0292339380830526
108.25,43.25,0.0268109571188688
108.75,43.25,-0.0168284550309181
109.25,43.25,0.0340441055595875
109.75,43.25,0.0550155900418758
110.25,43.25,0.0211241394281387
110.75,43.25,0.0698113664984703
111.25,43.25,0.119024440646172
111.75,43.25,0.0861849933862686
112.25,43.25,0.0280808750540018
112.75,43.25,0.18426738679409
113.25,43.25,0.0724835619330406
113.75,43.25,0.294580817222595
114.25,43.25,0.227472692728043
114.75,43.25,0.178670465946198
115.75,43.25,0.51086813211441
117.25,43.25,0.465187042951584
117.75,43.25,0.500197172164917
118.25,43.25,0.373788416385651
118.75,43.25,0.388705521821976
119.25,43.25,0.281137019395828
119.75,43.25,0.372893154621124
120.25,43.25,0.330994516611099
120.75,43.25,0.31007969379425
121.25,43.25,0.374962747097015
121.75,43.25,0.435279190540314
122.25,43.25,0.444816648960114
122.75,43.25,0.532140254974365
123.25,43.25,0.5949467420578
123.75,43.25,0.81630539894104
124.25,43.25,0.830408811569214
124.75,43.25,0.749359488487244
125.25,43.25,0.691546618938446
125.75,43.25,0.834914922714233
126.75,43.25,0.873225629329681
127.25,43.25,0.736251711845398
127.75,43.25,0.871277034282684
128.25,43.25,0.816103279590607
128.75,43.25,0.850679934024811
129.25,43.25,0.605324149131775
129.75,43.25,0.758818209171295
130.25,43.25,0.60799252986908
130.75,43.25,0.900172591209412
131.25,43.25,0.66401207447052
131.75,43.25,0.553912937641144
132.75,43.25,0.863110661506653
133.25,43.25,0.637198805809021
133.75,43.25,0.598835527896881
134.25,43.25,0.519645273685455
140.75,43.25,0.267167776823044
141.25,43.25,0.678024530410767
142.75,43.25,0.903577864170074
143.25,43.25,0.603977859020233
143.75,43.25,0.822228729724884
144.25,43.25,0.902495265007019
144.75,43.25,0.715181171894073
145.25,43.25,0.470658630132675
-124.25,42.75,0.289572864770889
-123.75,42.75,0.403574854135513
-123.25,42.75,0.452287137508392
-122.75,42.75,0.421447962522507
-122.25,42.75,0.332444697618484
-121.75,42.75,0.225912034511566
-121.25,42.75,0.181247726082802
-120.75,42.75,0.107055865228176
-120.25,42.75,0.0790756046772003
-119.75,42.75,0.0595711506903172
-119.25,42.75,0.0780966207385063
-118.75,42.75,0.159948199987411
-118.25,42.75,0.167965710163116
-117.75,42.75,0.0959785059094429
-117.25,42.75,0.203544676303864
-116.75,42.75,0.152222454547882
-116.25,42.75,-0.0353836789727211
-115.75,42.75,0.134191438555717
-115.25,42.75,0.142629325389862
-114.75,42.75,0.391942262649536
-114.25,42.75,0.529860198497772
-113.75,42.75,0.511552035808563
-113.25,42.75,0.350541085004807
-112.75,42.75,0.308473974466324
-112.25,42.75,0.525958955287933
-111.75,42.75,0.576188683509827
-109.75,42.75,0.226431146264076
-109.25,42.75,0.260378390550613
-108.75,42.75,0.029550164937973
-108.25,42.75,0.110414557158947
-107.75,42.75,-0.0222180355340242
-107.25,42.75,-0.0113348504528403
-106.75,42.75,0.104717276990414
-106.25,42.75,0.163863241672516
-105.75,42.75,0.0325525365769863
-105.25,42.75,0.177115008234978
-104.75,42.75,0.141551077365875
-104.25,42.75,0.160487502813339
-103.75,42.75,0.238989874720573
-103.25,42.75,0.255095958709717
-102.75,42.75,0.303612411022186
-102.25,42.75,0.331467151641846
-101.75,42.75,0.285199820995331
-101.25,42.75,0.347032427787781
-100.75,42.75,0.457473993301392
-100.25,42.75,0.455715626478195
-99.75,42.75,0.552999794483185
-99.25,42.75,0.637537181377411
-98.75,42.75,0.611805200576782
-98.25,42.75,0.710736572742462
-97.75,42.75,0.783364474773407
-97.25,42.75,0.836964726448059
-96.75,42.75,0.899459719657898
-96.25,42.75,0.957479059696198
-95.75,42.75,0.9366455078125
-95.25,42.75,0.910629212856293
-94.75,42.75,0.845368623733521
-94.25,42.75,0.923183619976044
-93.75,42.75,0.92053234577179
-93.25,42.75,1.08221578598022
-92.75,42.75,0.942108809947968
-92.25,42.75,0.99076783657074
-91.75,42.75,0.872813582420349
-91.25,42.75,1.0388069152832
-90.75,42.75,0.862674474716187
-90.25,42.75,0.857468903064728
-89.75,42.75,1.02409553527832
-89.25,42.75,0.879265129566193
-88.75,42.75,0.837443292140961
-88.25,42.75,0.634733319282532
-87.75,42.75,0.487351030111313
-87.25,42.75,0.0905534401535988
-86.75,42.75,0.144292548298836
-86.25,42.75,0.326166749000549
-85.75,42.75,0.571169853210449
-85.25,42.75,0.689576387405396
-84.75,42.75,0.763676643371582
-84.25,42.75,0.794514060020447
-83.75,42.75,0.662655293941498
-83.25,42.75,0.592933118343353
-82.75,42.75,0.620165646076202
-82.25,42.75,0.693695545196533
-81.75,42.75,0.610232770442963
-81.25,42.75,0.619892179965973
-80.75,42.75,0.512959957122803
-80.25,42.75,0.517623841762543
-79.75,42.75,0.254725605249405
-79.25,42.75,0.215647518634796
-78.75,42.75,0.533578634262085
-78.25,42.75,0.846823930740356
-77.75,42.75,0.763552308082581
-77.25,42.75,0.836650609970093
-76.75,42.75,0.771944284439087
-76.25,42.75,0.800807595252991
-75.75,42.75,0.685940206050873
-75.25,42.75,1.04950094223022
-74.75,42.75,0.960571050643921
-74.25,42.75,0.536388158798218
-73.75,42.75,0.679532647132874
-73.25,42.75,0.840070426464081
-72.75,42.75,0.685681760311127
-72.25,42.75,0.792999625205994
-71.75,42.75,0.594518542289734
-71.25,42.75,0.690730214118958
-8.75,42.75,0.326765477657318
-8.25,42.75,0.553270280361176
-7.75,42.75,0.560670077800751
-7.25,42.75,0.522984564304352
-6.75,42.75,0.494745254516602
-6.25,42.75,0.484775125980377
-5.75,42.75,0.392777502536774
-5.25,42.75,0.378427773714066
-4.75,42.75,0.49753326177597
-4.25,42.75,0.387221127748489
-3.75,42.75,0.431985706090927
-3.25,42.75,0.409756898880005
-2.75,42.75,0.391054600477219
-2.25,42.75,0.31392902135849
-1.75,42.75,0.409468412399292
-1.25,42.75,0.307834327220917
-0.75,42.75,0.437647193670273
-0.25,42.75,0.478865623474121
0.25,42.75,0.63655823469162
0.75,42.75,0.406581401824951
1.25,42.75,0.53675365447998
1.75,42.75,0.523633480072021
2.25,42.75,0.498984813690186
2.75,42.75,0.350705027580261
9.25,42.75,0.114698238670826
10.75,42.75,0.00898406933993101
11.25,42.75,0.231711149215698
11.75,42.75,0.362243294715881
12.25,42.75,0.453669995069504
12.75,42.75,0.5851970911026
13.25,42.75,0.652601301670074
13.75,42.75,0.49472451210022
18.25,42.75,0.320387333631516
18.75,42.75,0.538959324359894
19.25,42.75,0.675137758255005
19.75,42.75,0.67945921421051
20.25,42.75,0.644524872303009
20.75,42.75,0.701056659221649
21.25,42.75,0.68122798204422
21.75,42.75,0.76565283536911
22.25,42.75,0.726057887077332
22.75,42.75,0.739776372909546
23.25,42.75,0.581942915916443
23.75,42.75,0.577280700206757
24.25,42.75,0.639600396156311
24.75,42.75,0.675733864307404
25.25,42.75,0.758153676986694
25.75,42.75,0.733684897422791
26.25,42.75,0.680621922016144
26.75,42.75,0.562917709350586
27.25,42.75,0.438400954008102
27.75,42.75,0.352194488048553
41.75,42.75,0.665541470050812
42.25,42.75,0.715175926685333
42.75,42.75,0.946027457714081
43.25,42.75,0.507463753223419
43.75,42.75,0.303208500146866
44.25,42.75,0.798375725746155
44.75,42.75,0.709297358989716
45.25,42.75,0.829704821109772
45.75,42.75,0.754975318908691
46.25,42.75,0.601879119873047
46.75,42.75,0.413114488124847
47.25,42.75,0.549112379550934
47.75,42.75,0.282088935375214
48.25,42.75,0.137297332286835
48.75,42.75,-0.0313417539000511
49.25,42.75,-0.033787164837122
49.75,42.75,-0.0738438442349434
50.25,42.75,0.0544601120054722
50.75,42.75,-0.0322355069220066
51.25,42.75,-0.0426423661410809
51.75,42.75,-0.0929874181747437
52.25,42.75,-0.0147427916526794
52.75,42.75,-0.0760319456458092
53.25,42.75,-0.0743369683623314
53.75,42.75,0.0503274463117123
54.25,42.75,-0.0933317318558693
54.75,42.75,-0.0852048248052597
55.25,42.75,-0.037433348596096
55.75,42.75,-0.0587762705981731
56.25,42.75,0.0298923999071121
56.75,42.75,-0.000112566165626049
57.25,42.75,-0.0518445856869221
57.75,42.75,0.0598185770213604
58.25,42.75,0.152160674333572
58.75,42.75,0.249791622161865
59.25,42.75,0.253844559192657
59.75,42.75,0.318819373846054
60.25,42.75,0.135063216090202
60.75,42.75,0.0481982417404652
61.25,42.75,0.0413247980177402
61.75,42.75,0.0479583218693733
62.25,42.75,-0.00472797127440572
62.75,42.75,-0.00511370645835996
63.25,42.75,-0.0037881915923208
63.75,42.75,0.0480946376919746
64.25,42.75,0.0146559439599514
64.75,42.75,0.0702047049999237
65.25,42.75,0.00844297278672457
65.75,42.75,-0.0527874045073986
66.25,42.75,-0.0491584427654743
66.75,42.75,0.0375061109662056
67.25,42.75,0.0178490187972784
67.75,42.75,0.133510813117027
68.25,42.75,0.177515521645546
68.75,42.75,0.293264240026474
69.25,42.75,0.151464536786079
69.75,42.75,0.238749548792839
70.25,42.75,0.10019413381815
70.75,42.75,0.135262280702591
71.25,42.75,0.277634382247925
71.75,42.75,0.315791606903076
72.25,42.75,0.227092534303665
72.75,42.75,0.208655700087547
73.25,42.75,0.480819404125214
73.75,42.75,0.272108256816864
74.25,42.75,0.30241659283638
74.75,42.75,0.309258103370667
75.25,42.75,0.380369752645493
75.75,42.75,0.385169118642807
76.25,42.75,0.36240366101265
76.75,42.75,0.237779051065445
77.25,42.75,0.0477422662079334
77.75,42.75,0.232670247554779
78.25,42.75,0.319798797369003
78.75,42.75,0.626274406909943
79.75,42.75,0.53028815984726
80.25,42.75,0.332050085067749
80.75,42.75,0.426052391529083
81.25,42.75,0.499783784151077
81.75,42.75,0.513508319854736
82.25,42.75,0.336348205804825
82.75,42.75,0.328528344631195
83.25,42.75,0.221364662051201
84.25,42.75,0.638214409351349
84.75,42.75,0.314711928367615
85.25,42.75,0.462236732244492
85.75,42.75,0.30707111954689
86.25,42.75,0.187058925628662
86.75,42.75,0.186622366309166
87.25,42.75,0.132819786667824
87.75,42.75,0.180715262889862
88.25,42.75,0.0283330716192722
88.75,42.75,-0.0591544136404991
89.25,42.75,-0.014817857183516
89.75,42.75,0.0751224160194397
90.25,42.75,0.0401472635567188
90.75,42.75,0.0192930698394775
91.25,42.75,-0.0193651765584946
91.75,42.75,0.0135026872158051
92.25,42.75,-0.00924386736005545
92.75,42.75,-0.0461880713701248
93.25,42.75,0.085131861269474
93.75,42.75,0.121063895523548
94.25,42.75,0.00192461663391441
94.75,42.75,-0.0249822456389666
95.25,42.75,0.0415394455194473
95.75,42.75,-0.0375697799026966
96.25,42.75,-0.00754321366548538
96.75,42.75,-0.0496198907494545
97.25,42.75,0.00689506065100431
97.75,42.75,-0.0500487759709358
98.25,42.75,0.00241976859979331
98.75,42.75,0.0418981984257698
99.25,42.75,-0.0222592297941446
99.75,42.75,0.00853567197918892
100.25,42.75,0.00123615784104913
100.75,42.75,-0.0387055911123753
101.25,42.75,-0.0021654674783349
101.75,42.75,0.0127482013776898
102.25,42.75,-0.017575791105628
102.75,42.75,-0.0267009157687426
103.25,42.75,-0.0384889803826809
103.75,42.75,0.0121727520599961
104.25,42.75,0.00787981878966093
104.75,42.75,0.0390081033110619
105.25,42.75,0.00160501524806023
105.75,42.75,0.0777417421340942
106.25,42.75,0.00445671053603292
106.75,42.75,-0.0478311702609062
107.25,42.75,-0.0146462535485625
107.75,42.75,-0.0407992452383041
108.25,42.75,0.0349588133394718
108.75,42.75,0.0272501576691866
109.25,42.75,0.0815286636352539
109.75,42.75,0.056500505656004
110.25,42.75,0.0883104801177979
110.75,42.75,0.0923113226890564
111.25,42.75,0.0999007523059845
111.75,42.75,0.221543565392494
112.25,42.75,0.189765349030495
112.75,42.75,0.144625008106232
113.25,42.75,0.160794273018837
113.75,42.75,0.0287260189652443
114.25,42.75,0.0824563056230545
114.75,42.75,0.16252475976944
115.25,42.75,0.373412787914276
115.75,42.75,0.268893122673035
116.25,42.75,0.314510256052017
116.75,42.75,0.515231847763062
117.25,42.75,0.832947671413422
117.75,42.75,0.498227775096893
118.25,42.75,0.517755746841431
118.75,42.75,0.385760813951492
119.25,42.75,0.305850774049759
119.75,42.75,0.409012585878372
120.25,42.75,0.407075792551041
120.75,42.75,0.511780321598053
121.25,42.75,0.466256320476532
121.75,42.75,0.489501029253006
122.25,42.75,0.503268122673035
122.75,42.75,0.702862799167633
123.25,42.75,0.638570427894592
123.75,42.75,0.783777058124542
124.25,42.75,0.595604598522186
124.75,42.75,0.852267742156982
125.75,42.75,0.76769095659256
126.75,42.75,0.819081723690033
127.25,42.75,0.780989825725555
127.75,42.75,0.779053390026093
128.25,42.75,0.775473058223724
128.75,42.75,0.699069440364838
129.25,42.75,0.733516991138458
129.75,42.75,0.850995242595673
130.25,42.75,0.787995755672455
130.75,42.75,0.628278255462646
131.25,42.75,0.367193877696991
140.25,42.75,0.415816366672516
140.75,42.75,0.461342394351959
141.25,42.75,0.745366275310516
141.75,42.75,0.574542582035065
142.25,42.75,0.729716897010803
142.75,42.75,0.797675669193268
143.25,42.75,0.790307760238647
143.75,42.75,0.524404942989349
-124.25,42.25,0.269830077886581
-123.75,42.25,0.391190856695175
-123.25,42.25,0.385179221630096
-122.75,42.25,0.375436663627625
-122.25,42.25,0.403915971517563
-121.75,42.25,0.348886936903
-121.25,42.25,0.391213029623032
-120.75,42.25,0.16276890039444
-120.25,42.25,0.20730884373188
-119.75,42.25,0.0982657894492149
-119.25,42.25,0.178401947021484
-118.75,42.25,0.152304261922836
-118.25,42.25,0.116087175905704
-117.75,42.25,0.0548637472093105
-117.25,42.25,0.0526332855224609
-116.75,42.25,0.0995147675275803
-116.25,42.25,0.106303460896015
-115.75,42.25,0.0849742814898491
-115.25,42.25,0.160757154226303
-114.75,42.25,0.256035000085831
-114.25,42.25,0.259977251291275
-113.75,42.25,0.391531944274902
-113.25,42.25,0.38530245423317
-112.75,42.25,0.396573901176453
-112.25,42.25,0.32091811299324
-111.75,42.25,0.479651510715485
-110.25,42.25,0.238508954644203
-109.75,42.25,0.118636906147003
-109.25,42.25,0.183122158050537
-108.75,42.25,0.17820717394352
-108.25,42.25,0.0274662431329489
-107.75,42.25,0.0503452196717262
-107.25,42.25,0.0957459509372711
-106.75,42.25,0.0550157204270363
-106.25,42.25,0.0907734930515289
-105.75,42.25,0.15614877641201
-105.25,42.25,0.171197205781937
-104.75,42.25,0.14188452064991
-104.25,42.25,0.333018839359283
-103.75,42.25,0.281027495861053
-103.25,42.25,0.280475676059723
-102.75,42.25,0.453849613666534
-102.25,42.25,0.248767718672752
-101.75,42.25,0.345923155546188
-101.25,42.25,0.355231642723083
-100.75,42.25,0.324243932962418
-100.25,42.25,0.449933379888535
-99.75,42.25,0.488025784492493
-99.25,42.25,0.423005938529968
-98.75,42.25,0.561361372470856
-98.25,42.25,0.772679567337036
-97.75,42.25,1.01116526126862
-97.25,42.25,0.906241595745087
-96.75,42.25,0.967639088630676
-96.25,42.25,1.04128968715668
-95.75,42.25,0.990688920021057
-95.25,42.25,1.07989203929901
-94.75,42.25,0.943883657455444
-94.25,42.25,0.954068183898926
-93.75,42.25,1.00786244869232
-93.25,42.25,1.10352194309235
-92.75,42.25,0.943135201931
-92.25,42.25,0.939303517341614
-91.75,42.25,1.06163942813873
-91.25,42.25,0.929511725902557
-90.75,42.25,0.980621159076691
-90.25,42.25,0.883254408836365
-89.75,42.25,0.889733552932739
-89.25,42.25,0.922419786453247
-88.75,42.25,0.887515425682068
-88.25,42.25,0.727043032646179
-87.75,42.25,0.400613248348236
-87.25,42.25,0.230002984404564
-86.75,42.25,0.190791055560112
-86.25,42.25,0.236787363886833
-85.75,42.25,0.680265724658966
-85.25,42.25,0.725054442882538
-84.75,42.25,0.784814953804016
-84.25,42.25,0.702524304389954
-83.75,42.25,0.653345286846161
-83.25,42.25,0.561230719089508
-82.75,42.25,0.419742435216904
-82.25,42.25,0.394268900156021
-81.75,42.25,0.350151479244232
-81.25,42.25,0.177779704332352
-80.75,42.25,0.128075286746025
-80.25,42.25,0.269977927207947
-79.75,42.25,0.39528214931488
-79.25,42.25,0.675723314285278
-78.75,42.25,0.951695024967194
-78.25,42.25,1.15829360485077
-77.75,42.25,0.761541962623596
-77.25,42.25,0.776594817638397
-76.75,42.25,0.613997519016266
-76.25,42.25,0.792742729187012
-75.75,42.25,0.84925764799118
-75.25,42.25,0.770236730575562
-74.75,42.25,0.882469773292542
-74.25,42.25,0.862529516220093
-73.75,42.25,0.780258655548096
-73.25,42.25,0.790713489055634
-72.75,42.25,0.786255419254303
-72.25,42.25,0.82289981842041
-71.75,42.25,0.68537974357605
-71.25,42.25,0.565468192100525
-8.75,42.25,0.242716148495674
-8.25,42.25,0.527221441268921
-7.75,42.25,0.420056849718094
-7.25,42.25,0.406649947166443
-6.75,42.25,0.383166670799255
-6.25,42.25,0.232749834656715
-5.75,42.25,0.313126802444458
-5.25,42.25,0.301235914230347
-4.75,42.25,0.152785748243332
-4.25,42.25,0.2911736369133
-3.75,42.25,0.297921121120453
-3.25,42.25,0.408651888370514
-2.75,42.25,0.309474050998688
-2.25,42.25,0.29265695810318
-1.75,42.25,0.244092211127281
-1.25,42.25,0.221263885498047
-0.75,42.25,0.2418182939291
-0.25,42.25,0.202444478869438
0.25,42.25,0.297324895858765
0.75,42.25,0.336946189403534
1.25,42.25,0.402178436517715
1.75,42.25,0.361860811710358
2.25,42.25,0.431115746498108
2.75,42.25,0.337042272090912
8.75,42.25,0.138918504118919
9.25,42.25,0.159273654222488
11.75,42.25,0.12092038244009
12.25,42.25,0.288508683443069
12.75,42.25,0.415421694517136
13.25,42.25,0.671290814876556
13.75,42.25,0.481462150812149
14.25,42.25,0.47056445479393
19.25,42.25,0.430859118700027
19.75,42.25,0.715555191040039
20.25,42.25,0.581165790557861
20.75,42.25,0.730393469333649
21.25,42.25,0.626692235469818
21.75,42.25,0.646744906902313
22.25,42.25,0.631973505020142
22.75,42.25,0.631142377853394
23.25,42.25,0.508260250091553
23.75,42.25,0.591435194015503
24.25,42.25,0.584602475166321
24.75,42.25,0.538810789585114
25.25,42.25,0.433952003717422
25.75,42.25,0.478994250297546
26.25,42.25,0.448968797922134
26.75,42.25,0.449843317270279
27.25,42.25,0.356332898139954
27.75,42.25,0.552076280117035
41.75,42.25,0.482451736927032
42.25,42.25,0.645872473716736
42.75,42.25,0.730988502502441
43.25,42.25,0.804068744182587
43.75,42.25,0.807148873806
44.25,42.25,0.731528222560883
44.75,42.25,0.796605348587036
45.25,42.25,0.665252864360809
45.75,42.25,0.731580018997192
46.25,42.25,0.622254550457001
46.75,42.25,0.582567572593689
47.25,42.25,0.541970133781433
47.75,42.25,0.601526975631714
48.25,42.25,0.338098794221878
48.75,42.25,0.138412907719612
49.25,42.25,0.0290880836546421
49.75,42.25,-0.0235162284225225
50.25,42.25,0.0373933352530003
50.75,42.25,0.00673495233058929
51.25,42.25,0.000834213569760323
51.75,42.25,0.0206630881875753
52.25,42.25,0.0183657892048359
52.75,42.25,-0.0345219783484936
53.25,42.25,-0.0170064456760883
53.75,42.25,-0.0813924670219421
54.25,42.25,-0.0563952401280403
54.75,42.25,0.0296545345336199
55.25,42.25,0.00569479260593653
55.75,42.25,0.00500375172123313
56.25,42.25,0.0807593986392021
56.75,42.25,0.00903261918574572
57.25,42.25,-0.00831196084618568
57.75,42.25,-0.049857284873724
58.25,42.25,0.0876461863517761
58.75,42.25,0.226429894566536
59.25,42.25,0.350464761257172
59.75,42.25,0.272773712873459
60.25,42.25,0.207740306854248
60.75,42.25,-0.0239390674978495
61.25,42.25,-0.0277099777013063
61.75,42.25,-0.0258974879980087
62.25,42.25,-0.0425906926393509
62.75,42.25,0.00897555891424417
63.25,42.25,-0.0454478487372398
63.75,42.25,0.0680760219693184
64.25,42.25,-0.0293144751340151
64.75,42.25,0.0668660253286362
65.25,42.25,0.116078972816467
65.75,42.25,0.0804332792758942
66.25,42.25,0.0522848516702652
66.75,42.25,0.0215552765876055
67.25,42.25,0.00770723912864923
67.75,42.25,0.0431840419769287
68.25,42.25,0.11083447933197
68.75,42.25,0.0454124994575977
69.25,42.25,0.121996469795704
